response;title;year;rated;released;runtime;genre;director;writer;actors;plot;language;country;awards;poster;metascore;imdbRating;imdbVotes;imdbID;type;season;episode;seriesID
True;Jacqueline Hyde;2005;R;01 Oct 2005;94 min;Comedy, Horror, Thriller;Rolfe Kanefsky;Rolfe Kanefsky;Gabriella Hall, Blythe Metz, Rebekah Ellis, James Ferris;Jackie, a lonely and shy telemarketer in her late twenties, gets a phone call informing her that her grandfather has just passed away. As his only living relative, she has inherited his ...;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTMxOTY5OTc1NF5BMl5BanBnXkFtZTcwNTk3NzEzMQ@@._V1_SX300.jpg;N/A;4,2;255;tt0460834;movie;;;
True;Descent;2007;R;26 Apr 2007;104 min;Drama, Thriller;Talia Lugacy;Brian Priest, Talia Lugacy;Rosario Dawson, Chad Faust, Marcus Patrick, Vanessa Ferlito;A college co-ed is brutally raped and struggles alone to rebuild her life.;English, Spanish;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTcwMTE5MjY3MF5BMl5BanBnXkFtZTcwMTUzMzA1MQ@@._V1_SX300.jpg;45;4,8;2,503;tt0463027;movie;;;
True;Golden Door;2006;PG-13;15 Jun 2007;118 min;Drama, History, Romance;Emanuele Crialese;Emanuele Crialese;Charlotte Gainsbourg, Vincenzo Amato, Vincent Schiavelli, Aurora Quattrocchi;The story is set at the beginning of the 20th century in Sicily. Salvatore, a very poor farmer, and a widower, decides to emigrate to the US with all his family, including his old mother. ...;Italian, English, Sicilian;Italy, France;18 wins & 24 nominations.;http://ia.media-imdb.com/images/M/MV5BMTI2NTM1MzY4OV5BMl5BanBnXkFtZTcwODUyMDc0MQ@@._V1_SX300.jpg;74;6,9;4,116;tt0465188;movie;;;
True;51 Birch Street;2005;UNRATED;18 Oct 2006;90 min;Documentary;Doug Block;Doug Block, Amy Seplin;Carol Block, Doug Block, Ellen Block, Karen Block;Documentary filmmaker Doug Block had every reason to believe his parents' 54-year marriage was a good one. But when his mother dies unexpectedly and his father swiftly marries his former ...;English;Germany, USA;1 win & 2 nominations.;http://ia.media-imdb.com/images/M/MV5BNTI4Mzc0MzgzOF5BMl5BanBnXkFtZTcwMTc1MTA0MQ@@._V1_SX300.jpg;77;7,5;681;tt0468442;movie;;;
True;A Chinese Tall Story;2005;N/A;22 Dec 2005;N/A;Action, Comedy, Drama;Jeffrey Lau;Jeffrey Lau;Nicholas Tse, Charlene Choi, Bingbing Fan, Bo-lin Chen;A love story between an alien and a monk.;Cantonese, Mandarin;Hong Kong, China;6 nominations.;http://ia.media-imdb.com/images/M/MV5BNDQwYjdiMmMtMTFiZS00YzE1LWFkMDctZDQ5YTYwYjA5MzUzXkEyXkFqcGdeQXVyMjExMzEyNTM@._V1_SX300.jpg;N/A;4,9;777;tt0469050;movie;;;
True;Good Time Max;2007;N/A;30 Apr 2007;79 min;Drama;James Franco;Merriwether Williams, James Franco;James Franco, Vince Jolivette, Wilmer Calderon, Trip Hope;Two genius brothers grow up and grow apart as one becomes a successful surgeon and the other pursues a drug-fueled high life.;English;USA;1 nomination.;http://ia.media-imdb.com/images/M/MV5BMzQyMTMxMTUzMF5BMl5BanBnXkFtZTcwMjA5NTE3MQ@@._V1_SX300.jpg;N/A;6,3;1,911;tt0469913;movie;;;
True;Who Loves the Sun;2006;N/A;08 Nov 2006;94 min;Comedy, Drama;Matt Bissonnette;Matt Bissonnette;Lukas Haas, Molly Parker, Adam Scott, R.H. Thomson;A troubled young man's sudden return after a mysterious five-year disappearance reunites him with his wife and his best friend.;English;Canada;2 wins & 2 nominations.;http://ia.media-imdb.com/images/M/MV5BMTM0Mjc4Mzc0Ml5BMl5BanBnXkFtZTcwOTY2MzUzMQ@@._V1_SX300.jpg;N/A;6,1;455;tt0471930;movie;;;
True;The Flock;2007;R;04 Aug 2007;96 min;Crime, Drama, Mystery;Wai-Keung Lau;Craig Mitchell, Hans Bauer;Richard Gere, Claire Danes, KaDee Strickland, Ray Wise;This film is about a hyper-vigilant employee of the department of public safety who, while training his young female replacement, has to track down a missing girl who he is convinced is connected to a paroled sex offender he is investigating.;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMjExMzE5NDM1OV5BMl5BanBnXkFtZTcwMDYxMDM0MQ@@._V1_SX300.jpg;N/A;5,7;9,555;tt0473356;movie;;;
True;The Tooth Fairy;2006;N/A;08 Aug 2006;89 min;Horror, Thriller;Chuck Bowman;Stephen J. Cannell (teleplay), Corey Strode (teleplay), Cookie Rae Brown (teleplay), Daniel Farrands (story), Carolyn Davis (story);Lochlyn Munro, Chandra West, Steve Bacic, Nicole Muñoz;"Darcy Wagner and her ten-and-a-half-year-old daughter Pamela &quot;Pammy&quot; are heading to the bred and breakfast of her boyfriend Peter Campbell in the River Bend Road in Northern California. ...";English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BODA1MDg4NzU3OF5BMl5BanBnXkFtZTcwMjc5MDUzMQ@@._V1_SX300.jpg;N/A;4,6;1,223;tt0473553;movie;;;
True;Sisters in Law;2005;NOT RATED;11 Aug 2006;104 min;Documentary;Florence Ayisi, Kim Longinotto;N/A;Vera Ngassa, Beatrice Ntuba;Set in Kumba in South West Cameroon Sisters in Law follows Adultery, Rape and Abuse cases led by a Female Judge.;English;Cameroon, UK;5 wins & 3 nominations.;http://ia.media-imdb.com/images/M/MV5BMTU4NDg2MzI3Nl5BMl5BanBnXkFtZTcwMDU5MDg5MQ@@._V1_SX300.jpg;71;7,5;289;tt0474361;movie;;;
True;Man to Man with Dean Learner;2006–;N/A;N/A;N/A;Comedy, Talk-Show;N/A;N/A;Richard Ayoade, Matthew Holness, Satu Suominen, Matt Berry;Live from his luxury apartment in London's glittering East End, Dean Learner (Club owner, Celebrity Manager, Entrepreneur and Publisher of high-class gentleman's magazines) invites you to meet some of his closest friends, Man to Man.;English;UK;N/A;http://ia.media-imdb.com/images/M/MV5BMTgyODc3MDMzM15BMl5BanBnXkFtZTcwOTM2OTQ1MQ@@._V1._CR27,44,313,407_SY132_CR6,0,89,132_AL_.jpg_V1_SX300.jpg;N/A;7,8;829;tt0476614;series;;;
True;The Bubble;2006;UNRATED;07 Sep 2007;117 min;Comedy, Drama, Romance;Eytan Fox;"Gal Uchovsky (screenplay), Eytan Fox (screenplay), Martin Sherman (excerpt from the play 'Bent&quot;)";Ohad Knoller, Yousef 'Joe' Sweid, Daniella Wircer, Alon Friedman;The movie follows a group of young friends in the city of Tel Aviv and is as much a love song to the city as it is an exploration of the claim that people in Tel Aviv are isolated from the ...;Hebrew, Arabic, English;Israel;11 wins & 3 nominations.;http://ia.media-imdb.com/images/M/MV5BMTIyMDgxOTk0MF5BMl5BanBnXkFtZTcwOTkwODM1MQ@@._V1_SX300.jpg;61;7,4;4,569;tt0476643;movie;;;
True;I Do;2006;N/A;01 Nov 2006;90 min;Comedy, Romance;Eric Lartigau;Alain Chabat (idea), Philippe Mechelen, Laurent Tirard, Grégoire Vigneron, Laurent Zeitoun;Alain Chabat, Charlotte Gainsbourg, Bernadette Lafont, Wladimir Yordanoff;At 43, Luis is a confirmed bachelor, happy with one night stands, a success as a creator of perfumes. He has one problem: his mother and five sisters, who form an intimidating family ...;French;France;1 win & 4 nominations.;http://ia.media-imdb.com/images/M/MV5BMTg4MzM1MjI5NF5BMl5BanBnXkFtZTcwMDE3NzY3MQ@@._V1_SX300.jpg;N/A;6,8;4,637;tt0478724;movie;;;
True;Promise Me This;2007;N/A;03 Jul 2007;137 min;Comedy, Romance;Emir Kusturica;Emir Kusturica;Uros Milovanovic, Marija Petronijevic, Aleksandar Bercek, Predrag Manojlovic;A grandson gives his grandfather a vow to go to the city to sell a cow and bring back a wife.;Serbian;Serbia, France;1 nomination.;http://ia.media-imdb.com/images/M/MV5BMTk4MTAzNTY0N15BMl5BanBnXkFtZTgwNDE2OTYyNzE@._V1_SX300.jpg;N/A;7;4,755;tt0479519;movie;;;
True;Living & Dying;2007;R;30 Mar 2007;90 min;Action, Crime, Thriller;Jon Keeyes;Jon Keeyes;Edward Furlong, Tom Zembrod, Michael Madsen, Bai Ling;Two killers turn the tables on a trio of robbers when they find themselves in a hostage situation. Surrounded by the police, the robbers must become the heroes before the killers execute everyone.;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMjA3MzAxNTU3NF5BMl5BanBnXkFtZTcwMjM2MjQ0MQ@@._V1_SX300.jpg;N/A;4,1;1,629;tt0479948;movie;;;
True;Amazing Lives of the Fast Food Grifters;2006;N/A;08 Apr 2006;104 min;Animation, Comedy, Drama;Mamoru Oshii;Mamoru Oshii;Mako Hyôdô, Yoshikazu Ishii, Mitsuhisa Ishikawa, Kenji Kamiyama;N/A;Japanese;Japan;1 nomination.;N/A;N/A;6,3;177;tt0480586;movie;;;
True;Love Sick;2006;N/A;08 Jun 2006;86 min;Drama;Tudor Giurgiu;Razvan Radulescu (dialogue), Cecilia Stefanescu (script & dialogue);Maria Popistasu, Ioana Barbu, Tudor Chirila, Catalina Murgea;Love. It just happens. No rules. It may look sick, but it's deep and it hurts. For everyone, Alex and Kiki are just good friends. They happen to be two girls experiencing another kind of love. For their family, Kiki and Sandu are sister and brother who sometimes fight. They happen to be lovers. Love Sick is about their stories.;Romanian;Romania, France;2 wins & 9 nominations.;http://ia.media-imdb.com/images/M/MV5BMGYxY2IxZGMtYTViMy00ZTVmLTkyN2YtMDY0NmI2NzQwNDNmXkEyXkFqcGdeQXVyMTM3OTE2Mzg@._V1_SX300.jpg;N/A;7;2,375;tt0484437;movie;;;
True;Stardust;2007;PG-13;10 Aug 2007;127 min;Adventure, Family, Fantasy;Matthew Vaughn;Jane Goldman (screenplay), Matthew Vaughn (screenplay), Neil Gaiman (novel);Ian McKellen, Bimbo Hart, Alastair MacIntosh, David Kelly;In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm.;English;UK, USA, Iceland;5 wins & 6 nominations.;http://ia.media-imdb.com/images/M/MV5BMjkyMTE1OTYwNF5BMl5BanBnXkFtZTcwMDIxODYzMw@@._V1_SX300.jpg;66;7,7;207,096;tt0486655;movie;;;
True;Deceit;2006;R;18 Feb 2009;88 min;Drama, Thriller;Matthew Cole Weiss;Scott Malchus, Matthew Cole Weiss;Emmanuelle Chriqui, Matt Long, Luke Mably, Pell James;A man (Long) returns to his hometown after his father's death and soon enters into an affair with the wife (Chriqui) of his old best friend (Mably).;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BOTY5MTY5MjczNV5BMl5BanBnXkFtZTcwNjQyMTE1MQ@@._V1_SX300.jpg;N/A;5;355;tt0490078;movie;;;
True;When a Killer Calls;2006;R;01 Feb 2006;91 min;Horror;Peter Mervis;Steve Bevilacqua, Peter Mervis;Rebekah Kochan, Robert Buckley, Mark Irvingsen, Sarah Hall;A babysitter begins receiving threatening phone calls from a man who has just killed an entire family.;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BNWRmZDVjMzMtYjMzMC00MjljLTliMTctMzM2NzVhMDQ2ZTFjXkEyXkFqcGdeQXVyMTIxMDUyOTI@._V1_SX300.jpg;N/A;4,2;428;tt0490798;movie;;;
True;Vivah;2006;N/A;10 Nov 2006;160 min;Drama, Family, Musical;Sooraj R. Barjatya;Aash Karan Atal (dialogue), Sooraj R. Barjatya (story);Shahid Kapoor, Amrita Rao, Anupam Kher, Alok Nath;Poonam, a traditionally brought-up young woman, is to marry Prem, a groom chosen by her uncle. Poonam and Prem's faith and love are to be tested however, when an accident occurs and Poonam might be scarred for life.;Hindi;India;1 nomination.;http://ia.media-imdb.com/images/M/MV5BMTk0MTMzMDc2MV5BMl5BanBnXkFtZTcwNTQwNjk5Mw@@._V1_SX300.jpg;N/A;6,8;4,728;tt0494290;movie;;;
True;Cream Reunion Concert;2005;N/A;04 Oct 2005;130 min;Biography, Drama, Music;Martyn Atkins;Janine Polla Werner;Ginger Baker, Jack Bruce, Eric Clapton;After nearly four decades of not playing together, Cream reunited in May 2005 in London to play at Royal Albert Hall. This DVD highlights the four nights Cream mesmerized audiences at that ...;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTUyNTQ5MDAyOV5BMl5BanBnXkFtZTcwODgyMzEzMQ@@._V1_SX300.jpg;N/A;8,7;74;tt0497896;episode;34;2;tt0159876
True;Attack of the Show!;2005–;N/A;28 Mar 2005;60 min;News;N/A;N/A;Kevin Pereira, Olivia Munn;There's the inside track, and then there are those who pave the inside track. Attack of the Show gets you inside, underneath, around, and behind the newest tech, the hottest games, the ...;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTc0OTY1MTI0OF5BMl5BanBnXkFtZTcwNjk0MDkzMQ@@._V1_SX300.jpg;N/A;7,7;1,955;tt0498878;series;;;
True;10 Items or Less;2006;R;08 Feb 2007;82 min;Comedy, Drama;Brad Silberling;Brad Silberling;Morgan Freeman, Paz Vega, Jonah Hill, Anne Dudek;An actor (Freeman) prepping for an upcoming role meets a quirky grocery clerk (Vega), and the pair hit the road to show one another their respective worlds.;English, Spanish;USA;1 win & 1 nomination.;http://ia.media-imdb.com/images/M/MV5BMTI1MTU4NjYzMV5BMl5BanBnXkFtZTcwNTg1NzQ0MQ@@._V1_SX300.jpg;54;6,7;12,606;tt0499603;movie;;;
True;#DUPE#;1992;N/A;06 May 1993;102 min;Crime, Drama, Horror;Peter Hammond;"Jeremy Paul (screenplay), Arthur Conan Doyle (based on &quot;Charles Augustas Milverton&quot;)";Jeremy Brett, Edward Hardwicke, Robert Hardy, Norma West;Holmes and Watson attempt to break the grip of a ruthless blackmailer of their clients.;English;UK;N/A;http://ia.media-imdb.com/images/M/MV5BMTkxODA0NDU5NV5BMl5BanBnXkFtZTcwNzg3MjgxMQ@@._V1_SX300.jpg;N/A;7,7;496;tt0102416;episode;2;1;tt0098765
True;#DUPE#;2000;UNRATED;03 Oct 2000;87 min;Action, Drama, Mystery;David Nutter;James Cameron (creator), Charles H. Eglee (creator), James Cameron;Jessica Alba, Michael Weatherly, Alimi Ballard, Jennifer Blanc;12 genetically enhanced childern escape from a military base that created them. 10 years later, after The Pulse, a magnetic bomb that destroyed every computer in USA, has struck, Max ...;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMjExNTIyMTg2M15BMl5BanBnXkFtZTYwMzkwMzg5._V1_SX300.jpg;N/A;6,9;2,149;tt0235326;episode;1;0;tt0204993
True;#DUPE#;1962;UNRATED;28 Oct 1962;89 min;Adventure, Biography, Drama;Norman Tokar;Norman Tokar;Jack Carson, Robert Culp, Patricia Barry, Elisabeth Fraser;Disney film about two young brothers who secretly bring home a seal from their summer vacation and try to hide it from Mom and Dad. Havoc ensues as Sammy's antics disrupt the quiet town of ...;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BNzEzMzQzMDc0Nl5BMl5BanBnXkFtZTcwMTk5ODczMQ@@._V1_SX300.jpg;N/A;6,5;103;tt0056441;episode;9;6;tt0046593
True;#DUPE#;1972;N/A;17 Mar 1972;60 min;Horror, Thriller;John Llewellyn Moxey;Richard Matheson (developer), Richard Matheson, Elizabeth M. Walter (short story);David Birney, Barbara Parkins, Sam Jaffe, Jeanette Nolan;A young couple move into a home that is haunted by a girl who had been hanged there many years ago and vowed never to be evicted from the site.;English;USA;N/A;N/A;N/A;7,5;84;tt0146793;episode;1;0;tt0068074
True;#DUPE#;2001;N/A;08 Jul 2001;100 min;Drama, Mystery, Crime;Tom Clegg;Agatha Christie (based on the novel by), Clive Exton (dramatized by);David Suchet, Hugh Fraser, Ron Berglas, Barbara Barnes;While Poirot is on holiday in Iraq, the wife of the head scientist at an archaeological dig confides to him that she is the target of threatening letters.;English, Arabic;UK;N/A;http://ia.media-imdb.com/images/M/MV5BMTg5NjUzMTcyOF5BMl5BanBnXkFtZTcwMTcxNjYyMQ@@._V1_SX300.jpg;N/A;7,4;858;tt0278634;episode;8;2;tt0094525
True;#DUPE#;2004;N/A;26 Sep 2004;89 min;Drama, Mystery, Crime;Simon Langton;Agatha Christie (novel), Nick Dear (screenplay);David Suchet, Jonathan Cake, Megan Dodds, Sarah Miles;Poirot stumbles on the murder scene of philandering Dr Christow in a country house as his wife standing next to him with a revolver in her hand.;English;UK, USA;N/A;http://ia.media-imdb.com/images/M/MV5BMzQzNTEwNjcwOF5BMl5BanBnXkFtZTcwMDEzNjcyMQ@@._V1_SX300.jpg;N/A;7,7;1,006;tt0393602;episode;9;4;tt0094525
True;Into That Good Night: Part 2;1997;TV-PG;20 May 1997;22 min;Comedy, Drama;Gary Halvorson;Matt Williams (created by), Roseanne Barr, Allan Stephan, Roseanne Barr (based on a character created by);Roseanne Barr, John Goodman, Laurie Metcalf, Sara Gilbert;Family and friends gather at the Conner house to celebrate baby Harris' Homecoming and everyone takes a turn chatting with the new edition to the family. Mark and Becky have some exciting ...;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTQ3NjQwMzc0OF5BMl5BanBnXkFtZTgwOTgwNTEyMjE@._V1_SX300.jpg;N/A;7,9;206;tt0688816;episode;9;24;tt0094540
True;Shore Leave;1966;N/A;29 Dec 1966;50 min;Action, Adventure, Mystery;Robert Sparr;Theodore Sturgeon, Gene Roddenberry (created by);William Shatner, Leonard Nimoy, Emily Banks, Oliver McGowan;The past three months has left the crew of the Enterprise exhausted and in desperate need of a break, but does this explain McCoy's encounter with a human-sized white rabbit or Kirk ...;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTU1Nzc1NTI5NF5BMl5BanBnXkFtZTYwMTg1MzI5._V1_SX300.jpg;N/A;7,6;1,319;tt0708446;episode;1;15;tt0060028
True;#DUPE#;2001;N/A;23 May 2001;90 min;Action, Adventure, Sci-Fi;Allan Kroeker;"Gene Roddenberry (based upon &quot;Star Trek&quot; created by), Rick Berman (created by), Michael Piller (created by), Jeri Taylor (created by), Kenneth Biller (teleplay), Robert Doherty (teleplay), Rick Berman (story), Brannon Braga (story), Kenneth Biller (story)";Kate Mulgrew, Robert Beltran, Roxann Dawson, Robert Duncan McNeill;Ten years after Voyager's return from a 23 year journey across the galaxy, Admiral Janeway breaks all the temporal rules and journeys back in time to change a decision she made that ...;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTk4NDY5MTY4OV5BMl5BanBnXkFtZTgwODI0MjY2MjE@._V1_SX300.jpg;N/A;8,4;774;tt0394911;episode;7;25;tt0112178
True;And All Through the House;1989;NOT RATED;10 Jun 1989;22 min;Comedy, Crime, Horror;Robert Zemeckis;Fred Dekker (screenplay);John Kassir, Mary Ellen Trainor, Larry Drake, Marshall Bell;A greedy woman makes the mistake of murdering her husband while an escaped mental patient dressed in a Santa Claus outfit is on the loose.;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTY5NDcwNzYwN15BMl5BanBnXkFtZTcwNTM5MTkyMQ@@._V1_SX300.jpg;N/A;8;766;tt0716825;episode;1;2;tt0096708
True;Once Upon a Time;1961;TV-PG;15 Dec 1961;25 min;Drama, Fantasy, Horror;Norman Z. McLeod;Richard Matheson, Rod Serling (created by);Buster Keaton, Stanley Adams, James Flavin, Gil Lamb;Janitor Woodrow Mulligan gets a trip from 1890 to 1962 courtesy of his employer's time helmet.;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTc0ODIwNzY4OV5BMl5BanBnXkFtZTgwNTM0OTEyMjE@._V1_SX300.jpg;N/A;7,5;786;tt0734607;episode;3;13;tt0052520
True;The Hunt;1962;TV-PG;26 Jan 1962;25 min;Drama, Fantasy, Horror;Harold D. Schuster;Earl Hamner Jr., Rod Serling (created by);Arthur Hunnicutt, Jeanette Nolan, Robert Foulk, Dexter Dupont;Upon returning from a coon hunt, Hyder Simpson discovers that no one can see or hear him because he has passed on.;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTQyODAyODI0MF5BMl5BanBnXkFtZTgwOTczOTEyMjE@._V1_SX300.jpg;N/A;8,1;916;tt0734646;episode;3;19;tt0052520
True;Two;1961;TV-PG;15 Sep 1961;25 min;Fantasy, Horror, Mystery;Montgomery Pittman;Montgomery Pittman, Rod Serling (created by);Elizabeth Montgomery, Charles Bronson;Two survivors of an apocalyptic battle, a man and a woman from each opposing sides, approach each other suspiciously.;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTUzNDQyOTM1NV5BMl5BanBnXkFtZTgwMTA2OTEyMjE@._V1_SX300.jpg;N/A;8;1,082;tt0734686;episode;3;1;tt0052520
True;Fearful Symmetry;1995;TV-14;24 Feb 1995;44 min;Drama, Mystery, Sci-Fi;James Whitmore Jr.;Chris Carter (created by), Steve De Jarnatt;David Duchovny, Gillian Anderson, Jayne Atkinson, Lance Guest;Animals from a zoo in Idaho are suspected of killing several people, but witnesses claim the real culprit is a powerful invincible force.;English, Spanish, American Sign Language;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTg1NDIwNjAzNV5BMl5BanBnXkFtZTgwNTgzNzc3MjE@._V1_SX300.jpg;N/A;6,5;1,962;tt0751121;episode;2;18;tt0106179
True;The Fox & the Child;2007;G;29 Feb 2008;92 min;Adventure, Drama, Family;Luc Jacquet;Luc Jacquet, Eric Rognard;Bertille Noël-Bruneau, Isabelle Carré, Thomas Laliberté, Camille Lambert;"It has been described as both a nature documentary and a &quot;fairy tale&quot; look at the story of young girl and her friendship with a fox.";French;France;2 nominations.;http://ia.media-imdb.com/images/M/MV5BMTkyMzU0ODQxOV5BMl5BanBnXkFtZTcwODcyNjU4MQ@@._V1_SX300.jpg;N/A;7;2,746;tt0756648;movie;;;
